TITLE,SUMMARY,DATE
BNP Paribas SA's Long Position In Postal Savings Bank Of China Rises To 7.83% - HKEX Filing,June 11 (Reuters) - Hong Kong stock exchange filing::BNP PARIBAS SA'S LONG POSITION IN POSTAL SAVINGS BANK OF CHINA <<<1658.HK>>> INCREASED TO 7.83% ON JUNE 7 FROM 1.30% - HKEX FILING.,a day ago
BNP Paribas CEO Says Still Expects An Additional Dividend Distribution Representing A Payout Ratio Of 29% This Year,BNP PARIBAS CEO SAYS STILL EXPECTS AN ADDITIONAL DIVIDEND DISTRIBUTION REPRESENTING A PAYOUT RATIO OF 29% THIS YEAR:.,a month ago
BNP Paribas CEO says expects market shares gains in CIB in 2021,May 18 (Reuters) - French bank BNP Paribas <BNPP.PA> CEO Jean-Laurent Bonnafe told shareholders on Tuesday::EXPECTS MARKET SHARES GAINS IN CIB IN 2021. (Paris newsroom). ((+33 1 49 49 53 29;)).,a month ago
PIRC Recommends Shell Shareholders To Vote Against Resolution To Approve Energy Transition Strategy,"May 11 (Reuters) - Pensions & Investment Research Consultants (PIRC):PROXY ADVISORY FIRM PIRC RECOMMENDS SHELL SHAREHOLDERS TO VOTE AGAINST RESOLUTION TO APPROVE SHELL ENERGY TRANSITION STRATEGY.PROXY ADVISORY FIRM PIRC RECOMMENDS SHELL SHAREHOLDERS TO VOTE AGAINST RESOLUTION TO APPROVE REMUNERATION REPORT.PROXY ADVISORY FIRM PIRC RECOMMENDS SHELL SHAREHOLDERS TO VOTE AGAINST RESOLUTION TO ELECT BEN VAN BEURDEN, CHIEF EXECUTIVE.PROXY ADVISORY FIRM PIRC RECOMMENDS BNP PARIBAS SHAREHOLDERS TO VOTE AGAINST RESOLUTION TO APPROVE REMUNERATION POLICY OF CEO AND VICE-CEO.PROXY ADVISORY FIRM PIRC RECOMMENDS BNP PARIBAS SHAREHOLDERS TO VOTE AGAINST RESOLUTION TO APPROVE COMPENSATION OF CORPORATE OFFICERS.PROXY ADVISORY FIRM PIRC RECOMMENDS BNP PARIBAS SHAREHOLDERS TO VOTE AGAINST RESOLUTION TO AUTHORIZE REPURCHASE OF UP TO 10% OF ISSUED SHARE CAPITAL.Further company coverage: [RDSa.L]. ((Reuters.Briefs@thomsonreuters.com ;;)).",a month ago
BNP Paribas appoints Sandro Pierri CEO of BNP Paribas Asset Management,"May 5 (Reuters) - BNP Paribas SA <BNPP.PA>::* BNP Paribas announces the appointment of Sandro Pierri as CEO of BNP Paribas Asset Management, its asset management arm, with effect from 1 July 2021..* Sandro Pierri has more than 30 years’ experience in the asset management industry. He joined BNPP AM in 2017 as Head of the Global Client Group (‘GCG), its global sales and marketing organisation.* Pierri began his career in 1989 as a portfolio manager with San Paolo Fondi, moving to BNL Gestioni in 1992, before joining ING Investment Management in Italy in 1994, where he held several commercial roles. .Further company coverage: BNPP.PA. (Reporting by Sudip Kar-Gupta). ((sudip.kargupta@thomsonreuters.com;)).",a month ago
BNP keeps eyes open on potential consolidation when referring to BancWest -CFO,"April 30 (Reuters) - French bank BNP Paribas <BNPP.PA> CFO Lars Machenil told analysts on Friday::ASKED ABOUT U.S. UNIT BANCWEST, BNP PARIBAS CFO SAYS THE BANK KEEPS EYES OPEN ON POTENTIAL CONSOLIDATION IN CALIFORNIA.BNP PARIBAS CFO SAYS THE BANK WANTS TO KEEP ITS ASSET MANAGEMENT IN-HOUSE. (Paris newsroom). ((+33 1 49 49 53 29;)).",a month ago
BNP Paribas expects ECM activity to remain strong in Q2 -CFO,April 30 (Reuters) - French bank BNP Paribas <BNPP.PA> CFO Lars Machenil told analysts on Friday::EXPECTS THE ECM ACTIVITY TO REMAIN STRONG IN Q2 AND BEYOND. (Paris newsroom). ((+33 1 49 49 53 29;)).,a month ago
BNP CFO says trend for 2021 likely to be higher than previous indications,April 30 (Reuters) - French bank BNP Paribas <BNPP.PA> CFO Lars Machenil told analysts on Friday::OVERALL TREND FOR 2021 IS LIKELY TO BE EVEN HIGHER THAN THE BANK'S EARLIER INDICATIONS IN FEBRUARY. (Paris newsroom). ((+33 1 49 49 53 29;)).,a month ago
BNP Paribas: in net zero banking alliance launched by UN's environment arm,April 21 (Reuters) - BNP Paribas SA <BNPP.PA>::: IN NET ZERO BANKING ALLIANCE LAUNCHED BY UN ENVIRONMENT.Further company coverage: <BNPP.PA>. (Reporting by Sudip Kar-Gupta). ((sudip.kargupta@thomsonreuters.com;)).,2 months ago
BNP Paribas to make offer for Floa Bank - Les Echos,March 29 (Reuters) - :BNP Paris to make final offer for at least 50% of Floa Bank - Les Echos.Floa Bank is jointly owned by Credit Mutuel and by French retailer Casino <<<CASP.PA>>>.,3 months ago
Global banks lift Brazil 2021 GDP growth forecasts to over 5%,"Goldman Sachs, Citi and BNP Paribas on Tuesday raised their Brazilian 2021 gross domestic product growth forecasts to more than 5.0%, leading a string of upward revisions from major banks after strong first-quarter GDP data.",11 days ago
BNP hires BofA's Chiah to run single stock flow trading - source,"Duncan Chiah, a senior trader at Bank of America in London, is joining BNP Paribas to lead their single stock flow trading business, according to a source familiar with the matter.",16 days ago
