TITLE,SUMMARY,DATE
Thales Alenia Space To Provide The Optical Inter Satellite Links For Telesat’S Lightspeed Low Earth Orbit 298-Satellite Constellation,June 11 (Reuters) - THALES ALENIA SPACE::THALES ALENIA SPACE TO PROVIDE THE OPTICAL INTER SATELLITE LINKS FOR TELESAT’S LIGHTSPEED LOW EARTH ORBIT 298-SATELLITE CONSTELLATION.,a day ago
"Cybergun Wins, In Co-Contracting With Thales, Sinetic Contract For Indoor Shooting Training For Soldiers","June 1 (Reuters) - Cybergun SA <ALCYB.PA>::CYBERGUN WINS, IN CO-CONTRACTING WITH THALES <<<TCFP.PA>>>, SINETIC CONTRACT FOR INDOOR SHOOTING TRAINING FOR SOLDIERS.FIRST DELIVERY IN 2023.UP TO 80 SITES TO BE EQUIPPED IN FRANCE.KITS INCLUDING REPLICAS OF INSTRUMENTED AND MILITARIZED WEAPONS AND ACCESSORIES ASSOCIATED (WEAPON OPTICS AND FIGHTER'S BINOCULARS) AT CATALOG UNIT PRICE AROUND 450 KEUR PER EQUIPPED SITE.",11 days ago
"Thales Australia, Microsoft, Australian SMEs Partner To Deliver Cloud Computing To Edge Of Battlespace","June 1 (Reuters) - Thales SA <TCFP.PA>::THALES AUSTRALIA, MICROSOFT <<<MSFT.O>>> AND AUSTRALIAN SMES MYRIAD TECHNOLOGIES, ARCHTIS <<<AR9.AX>>> AND FORTIFYEDGE HAVE PARTNERED TO LAUNCH NEXIUM DEFENCE CLOUD EDGE (NDC EDGE), SECURE TACTICAL CLOUD COMPUTING CAPABILITY AT THE EDGE OF THE BATTLESPACE.",11 days ago
Rheinmetall And Thales Awarded Subcontract To Deliver Training Services To Joint Franco-German C-130J Squadron,"May 17 (Reuters) - RHEINMETALL AG <RHMG.DE>::RHEINMETALL AND THALES AWARDED SUBCONTRACT FROM LOCKHEED MARTIN TO DELIVER TRAINING SERVICES TO THE JOINT FRANCO-GERMAN C-130J SQUADRON.AWARDED IN MARCH 2021, RHEINMETALL AND THALES WILL PROVIDE PERSONNEL AND SERVICES RELATED TO THE CERTIFICATION OF THE TRAINING CENTRE ORGANIZATION.THE TRAINING CENTRE QUALIFICATION IS TO BE COMPLETED IN Q1 2024, AND THE TRAINING OPERATION WILL COMMENCE IN 2024.",a month ago
Thales To Modernize Brescia Metro,"May 4 (Reuters) - THALES SA <TCFP.PA>::THALES TO MODERNIZE BRESCIA METRO.ACTIVITIES HAVE ALREADY STARTED AND WORK COMPLETION IS SCHEDULED FOR FEBRUARY 2022.NEW CONTRACT INCLUDES TRAIN TO GROUND COMMUNICATION, VIDEO SURVEILLANCE AND SECURITY SYSTEMS.",a month ago
Thales Alenia Space Gets Contract By European Commission On EGNSS,April 30 (Reuters) - THALES SA <TCFP.PA>::THALES ALENIA SPACE SELECTED BY EUROPEAN COMMISSION FOR A NEW STRATEGIC CONTRACT.CONTRACT TO ASSESS FEASIBILITY OF INTEGRITY SERVICE TO COMPLEMENT EUROPEAN GLOBAL NAVIGATION SATELLITE SYSTEM (EGNSS) HIGH ACCURACY.Further company coverage: TCFP.PA. (Gdansk Newsroom). ((gdansk.newsroom@thomsonreuters.com; +48 58 778 51 10;)).,a month ago
"Thales Selected By Lockheed Martin To Deliver Airborne Anti-Submarine Warfare Sonars To U.S., Indian, Greek And Danish Navies","April 27 (Reuters) - THALES SA <TCFP.PA>::THALES SELECTED BY LOCKHEED MARTIN TO DELIVER AIRBORNE ANTI-SUBMARINE WARFARE SONARS TO THE U.S., INDIAN, GREEK AND DANISH NAVIES.SIGNED A CONTRACT WITH LOCKHEED MARTIN AS A TIER-ONE SUPPLIER FOR DELIVERY OF UP TO 55 AIRBORNE ANTI-SUBMARINE WARFARE SONARS.DELIVERY OF FIRST 42 SYSTEMS WILL OCCUR OVER NEXT FIVE YEARS WITH A DELIVERY OF 13 OPTIONAL SYSTEMS TO OCCUR IN YEAR SIX.",2 months ago
"Atos, Dassault Systemes, Renault, STMicroelectronics, Thales Create 'Software Republique'","April 9 (Reuters) - Dassault Systemes SE <DAST.PA>::REG-ATOS, DASSAULT SYSTÈMES, GROUPE RENAULT, STMICROELECTRONICS AND THALES JOIN FORCES TO CREATE THE ‘SOFTWARE RÉPUBLIQUE’: A NEW OPEN ECOSYSTEM FOR INTELLIGENT AND SUSTAINABLE MOBILITY.THIS ECOSYSTEM WILL WELCOME NEW MEMBERS AND DEVELOP OPEN COLLABORATIONS.",3 months ago
Thales Alenia Space Wins Feasibility Study Contract For Moon Accommodations,"April 8 (Reuters) - Thales SA <TCFP.PA>::THALES ALENIA SPACE WINS FEASIBILITY STUDY CONTRACT FOR MOON ACCOMMODATIONS.THALES ALENIA SPACE, JV BETWEEN THALES (67%) AND LEONARDO (33%), HAS WON CONTRACT FROM ITALIAN SPACE AGENCY (ASI) TO CONDUCT A FEASIBILITY STUDY OF 16 DESIGN CONCEPTS TO SUPPORT HUMAN PRESENCE ON MOON.Further company coverage: TCFP.PA. (Gdansk Newsroom). ((gdansk.newsroom@thomsonreuters.com; +48 58 7696600;)).",3 months ago
Thales Alenia Space To Work with Microsoft On Cloud Technologies In Space,"April 6 (Reuters) - THALES ALENIA SPACE::THALES ALENIA SPACE, A JOINT VENTURE BETWEEN THALES <<<TCFP.PA>>> (67%) AND LEONARDO (33%), AND MICROSOFT <<<MSFT.O>>> TODAY ANNOUNCED THAT THEY ARE INNOVATING TOGETHER ON CLOUD TECHNOLOGIES IN SPACE.AND MICROSOFT ANNOUNCED THEY ARE INNOVATING TOGETHER ON CLOUD TECHNOLOGIES IN SPACE BY ADDING DEEPERVISION AUTOMATED IMAGE PROCESSING SOLUTION DEVELOPED BY THALES ALENIA SPACE TO MICROSOFT'S AZURE ORBITAL PLATFORM.",3 months ago
