TITLE,SUMMARY,DATE
Davidson Consulting Chooses Bouygues Telecom's 5G Network,June 7 (Reuters) - Bouygues <BOUY.PA>::SAID ON FRIDAY DAVIDSON CONSULTING CHOOSES BOUYGUES TELECOM’S 5G NETWORK.,6 days ago
Bouygues sold off 11 mln Alstom shares at 45.35 euros/share,"June 2 (Reuters) - Alstom SA <ALSO.PA>/Bouygues <BOUY.PA>::* Bouygues S.A. announces the successful sale of 11,000,000 shares in Alstom S.A., representing 2.96% of Alstom share capital, at a price of 45.35 euros per share.* Following the Offering, Bouygues will retain 0.16% of Alstom share capital..*BNP PARIBAS and J.P. Morgan acted as Joint Global Coordinators and Joint Bookrunners, and BofA Securities, Crédit Agricole CIB and Société Générale acted as Joint Bookrunnners of the Offering. Rothschild & Co and Perella Weinberg Partners acted as financial advisers to Bouygues. .",11 days ago
"Bouygues Intends To Sell 11,000,000 Alstom Shares","June 1 (Reuters) - Bouygues SA <BOUY.PA>::SALE OF ALSTOM SHARES BY BOUYGUES.BOOKBUILDING OF THE OFFERING WILL COMMENCE IMMEDIATELY AFTER PUBLICATION OF THIS PRESS RELEASE. BOUYGUES WILL ANNOUNCE THE RESULTS OF THE OFFERING AT THE END OF THE BOOKBUILDING PROCESS.ANNOUNCES THAT IT INTENDS TO SELL 11,000,000 ALSTOM SHARES IN AN ACCELERATED BOOKBUILT OFFERING TO QUALIFIED INVESTORS.FOLLOWING COMPLETION OF THE OFFERING, BOUYGUES WILL RETAIN 0.16% OF ALSTOM SHARE CAPITAL..",11 days ago
5G: Capgemini And Bouygues Telecom Enter Into Partnership,May 31 (Reuters) - Bouygues SA <BOUY.PA>::CAPGEMINI <<<CAPP.PA>>> AND BOUYGUES TELECOM ENTER INTO A PARTNERSHIP TO ACCELERATE THE ADOPTION OF 5G BY BUSINESSES AND COLLECTIVITIES IN FRANCE.,12 days ago
EDF Signs Power Purchase Agreement With Bouygues Telecom,May 28 (Reuters) - Electricite de France SA <EDF.PA>::SIGNS POWER PURCHASE AGREEMENT WITH BOUYGUES TELECOM.AGREEMENT TO COVER OVER 10% OF BOUYGUES TELECOM'S ELECTRICITY CONSUMPTION BY 2024.,16 days ago
Colas Wins Two Contracts In Ivory Coast For EUR 180 Million,May 25 (Reuters) - Bouygues SA <BOUY.PA>::COLAS SECURES TWO CONTRACTS IN CÔTE D’IVOIRE FOR A TOTAL OF €180 MILLION.,18 days ago
Bouygues Telecom Aims At Switching To 100% Renewable Energies,"May 25 (Reuters) - BOUYGUES SA <BOUY.PA>::BOUYGUES TELECOM CLARIFY ITS 2020-2030 CLIMATE STRATEGY TO REDUCE ITS CARBON EMISSIONS BY MORE THAN THE PARIS AGREEMENT COMMITMENTS.BOUYGUES TELECOM SEES 30% REDUCTION IN INDIRECT EMISSIONS (SCOPE 3) BY 2030.BOUYGUES TELECOM SAYS FINANCING RENEWABLE ENERGY SOURCES EQUIVALENT TO OVER 50% OF ITS CONSUMPTION FROM 2021.BOUYGUES TELECOM SEES 50% REDUCTION IN DIRECT EMISSIONS BY 2030 (SCOPE 1 AND 2) WITH AIM OF CONTIBUTING TO OVERALL CARBON NEUTRALITY BY 2040.BOUYGUES TELECOM ANNOUNCES THAT IT WILL SWITCH TO 100% RENEWABLE ENERGIES FOR 2021, 2022, 2023 AND 2024.",18 days ago
"ECT, Gaussin, Bouygues Energies & Services Partner On Hydrogen, Electric Truck Solutions","May 21 (Reuters) - GAUSSIN <ALGAU.PA>::ECT, GAUSSIN and BOUYGUES ENERGIES & SERVICES ANNOUNCED ON THURSDAY SIGNATURE OF COOPERATION PROTOCOL FOR DEVELOPMENT OF HYDROGEN AND ELECTRIC TRUCK TRANSPORTATION SOLUTIONS IN 2022.THE PARTNERS EXPECT THE FIRST VEHICLES TO BE COMMISSIONED IN 2022.",23 days ago
French TV group TF1's Newen arm buys minority stake in Spanish production company Kubik Films,May 12 (Reuters) - Bouygues SA <BOUY.PA>::TF1: NEWEN IS TAKING A MINORITY STAKE IN SPANISH PRODUCTION COMPANY KUBIK FILMS.,a month ago
Alstom's Contribution To Bouygues' Net Profit Up At EUR 120 Mln In Q1,"May 11 (Reuters) - BOUYGUES <BOUY.PA>::ALSTOM'S CONTRIBUTION TO BOUYGUES' NET PROFIT IN FIRST-QUARTER 2021.ALSTOM'S CONTRIBUTION TO BOUYGUES' NET PROFIT IN FIRST-QUARTER 2021 IS EUR 120 MILLION, VERSUS A CONTRIBUTION OF EUR 35 MILLION IN FIRST-QUARTER 2020.",a month ago
"M6, TF1 shares jump on tie-up prospects between TV groups",Shares of France's two top broadcasters M6 and TF1 jumped in early trading on Tuesday after their respective owners said they planned to combine them in a bid to fend off the rise of video platforms such as Netflix,25 days ago
"Bouygues, Bertelsmann unveil TF1-M6 French TV tie-up","Leading French broadcaster TF1 will combine with second-ranked rival M6 under a deal announced on Monday by their respective owners Bouygues and RTL Group, a division of Germany's Bertelsmann.",a month ago
"Bouygues, Bertelsmann announce TF1-M6 television tie-up","Leading French broadcaster TF1 will merge with second-ranked rival M6 under a deal announced on Monday by their respective owners Bouygues and RTL Group, a division of Germany's Bertelsmann .",a month ago
French TV group TF1 to buy 30% of M6 - Le Figaro,"French construction group Bouygues and its broadcasting unit TF1 plan to buy 30% of the shares of TV group M6 being sold by Germany's Bertelsmann, French daily Le Figaro reported on its website.",a month ago
France eyes new regulation to restrict early renewal of smartphones,"France is weighing possible regulation to restrict the early renewal of smartphones via commercial offers by telecoms operators in a bid to lower the environmental impact of connected devices, a government official said on Tuesday.",4 months ago
"UPDATE 1-Martin Bouygues steps down as group CEO, remains chairman","Martin Bouygues has handed over the position of Bouygues SA chief executive to his deputy but will stay on as chairman, the French conglomerate said on Thursday while predicting a gradual recovery from a 2020 drop in profits.",4 months ago
