TITLE,SUMMARY,DATE
Sanofi: New Data From Phase 3 CADENZA Study On Sutimlimab,"June 11 (Reuters) - Sanofi SA <SASY.PA>::NEW PIVOTAL DATA AT EHA 2021 REINFORCES SUTIMLIMAB AS A FIRST-IN-CLASS INVESTIGATIONAL C1S INHIBITOR WITH THE POTENTIAL TO BE THE FIRST APPROVED TREATMENT FOR HEMOLYSIS IN PEOPLE WITH CAD, A SERIOUS AND CHRONIC AUTOIMMUNE HEMOLYTIC ANEMIA.PHASE 3 DATA FROM CADENZA STUDY MET PRIMARY COMPOSITE ENDPOINT WITH STATISTICAL SIGNIFICANCE; SECONDARY ENDPOINT DATA WERE CLINICALLY MEANINGFUL.FINDINGS PROVIDE FURTHER EVIDENCE THAT SUTIMLIMAB RESULTS IN RAPID INHIBITION OF C1-ACTIVATED HEMOLYSIS WITHIN ONE WEEK OF TREATMENT AND HAD A SUSTAINED TREATMENT EFFECT THROUGHOUT THE STUDY.",a day ago
"Sanofi, Capgemini, Generali And Orange Create Future4care To Develop E-Health Solutions","June 10 (Reuters) - SANOFI <SASY.PA>, CAPGEMINI <CAPP.PA>, GENERALI <GASI.MI> AND ORANGE <ORAN.PA>::SANOFI <<<SASY.PA>>>, CAPGEMINI <<<CAPP.PA>>>, GENERALI <<<GASI.MI>>> AND ORANGE <<<ORAN.PA>>> ANNOUNCE THE CREATION OF FUTURE4CARE.FUTURE4CARE IS A EUROPEAN STARTUP ACCELERATOR THAT AIMS AT THE RAPID DEVELOPMENT OF E-HEALTH SOLUTIONS.FUTURE4CARE ALSO AIMS AT THE CREATION OF AN INSTITUTE OFFERING CONTENT RELATED TO DIGITAL HEALTH.STARTUPS AND FUTURE4CARE PARTNERS WILL HAVE ACCESS TO A 6,000 M2 SPACE IN PARIS WHICH WILL OPEN IN DECEMBER 2021.SEPTEMBER 2021: LAUNCH OF THE FIRST CALL FOR PROPOSALS FOR STARTUPS.NOVEMBER 2021: ONBOARDING OF STARTUPS AND LAUNCH OF THE SERVICE OFFER IN ITS 100% DIGITAL VERSION. (Gdansk Newsroom). ((Gdansk.newsroom@thomsonreuters.com; +48 58 778 51 10;)).",3 days ago
Healthcare group Sanofi partners with academic groups to study amcenestrant for breast cancer treatment,"June 4 (Reuters) - Sanofi SA <SASY.PA>::Sanofi partnering with the Breast International Group (BIG), the European Organization for Research and Treatment of Cancer (EORTC) and Alliance Foundation Trials (AFT), which are world-leading academic groups delivering practice-changing breast cancer clinical research.Collaborating on the Phase 3 AMEERA-6 study expected to be the first pivotal trial of an oral selective estrogen receptor degrader (SERD) in the adjuvant setting and will evaluate the safety and efficacy of Sanofi’s investigational amcenestrant in estrogen receptor-positive (ER+) patients who prematurely discontinue standard therapy and have high risk of disease recurrence.Parties to finalize full terms of this cooperative effort.",9 days ago
Sanofi And Merck's Six-In-One Pediatric Combination Vaccine Available In U.S.,June 1 (Reuters) - SANOFI SA <SASY.PA>::SANOFI AND MERCK'S FIRST AND ONLY SIX-IN-ONE PEDIATRIC COMBINATION VACCINE NOW AVAILABLE IN UNITED STATES.,12 days ago
Sanofi Halts Venglustat Clinical Program In ADKPD,June 1 (Reuters) - Sanofi SA <SASY.PA>::REG-SANOFI PROVIDES UPDATE ON VENGLUSTAT CLINICAL PROGRAM.PIVOTAL PHASE 2/3 STUDY OF VENGLUSTAT IN AUTOSOMAL DOMINANT POLYCYSTIC KIDNEY DISEASE (ADPKD) DID NOT MEET FUTILITY CRITERIA.COMPANY HAS HALTED CLINICAL PROGRAM IN ADPKD.SAFETY PROFILE OF VENGLUSTAT REMAINS CONSISTENT WITH PREVIOUSLY REPORTED RESULTS WITH MORE THAN 500 PATIENTS TREATED TO DATE OVER A PERIOD OF UP TO FOUR YEARS ACROSS ALL CLINICAL PROGRAMS.,12 days ago
"Sanofi, GSK Start Global Phase 3 Clinical Efficacy Study Of COVID-19 Vaccine Candidate","May 27 (Reuters) - Sanofi SA <SASY.PA>::SANOFI AND GSK INITIATE GLOBAL PHASE 3 CLINICAL EFFICACY STUDY OF COVID-19 VACCINE CANDIDATE.TWO-STAGE DESIGN WILL EVALUATE VACCINE FORMULATIONS TARGETING ORIGINAL D.614 VIRUS AS WELL AS B.1.351 VARIANT, IN DIVERSE GEOGRAPHIES WITH MULTIPLE CIRCULATING VARIANTS.A BOOSTER STUDY PROGRAM WILL BEGIN IN COMING WEEKS TO COMPLEMENT PHASE 3 TRIAL.PENDING POSITIVE PHASE 3 OUTCOMES AND REGULATORY REVIEWS, VACCINE COULD BE APPROVED IN Q4 2021.PRIMARY ENDPOINT OF STUDY IS PREVENTION OF SYMPTOMATIC COVID-19 IN SARS-COV-2 NAÏVE ADULTS.SECONDARY ENDPOINTS BEING PREVENTION OF SEVERE COVID-19 DISEASE AND PREVENTION OF ASYMPTOMATIC INFECTION.",17 days ago
TrialSpark Announces Collaboration With Sanofi,May 26 (Reuters) - TrialSpark::TRIALSPARK AND SANOFI ANNOUNCE COLLABORATION TO ACCELERATE COPD CLINICAL DEVELOPMENT.,18 days ago
Sanofi: Libtayo (Cemiplimab) Receives Positive CHMP Opinion For Treatment In Europe Of Two Advanced Cancers,May 24 (Reuters) - SANOFI SA <SASY.PA>::LIBTAYO (CEMIPLIMAB) RECEIVES POSITIVE CHMP OPINION FOR TREATMENT IN EUROPE OF TWO ADVANCED CANCERS.LIBTAYO RECOMMENDED FOR APPROVAL IN THE FIRST-LINE TREATMENT OF CERTAIN PATIENTS WITH ADVANCED NON-SMALL CELL LUNG CANCER WHOSE TUMORS HAVE ≥50% PD-L1 EXPRESSION.CHMP HAS NOW ISSUED THREE POSITIVE OPINIONS FOR LIBTAYO IN ADVANCED CANCERS.LIBTAYO ALSO RECOMMENDED FOR APPROVAL IN PATIENTS WITH ADVANCED BASAL CELL CARCINOMA WHO HAVE PROGRESSED ON OR ARE INTOLERANT TO A HEDGEHOG PATHWAY INHIBITOR.,20 days ago
Libtayo (cemiplimab) Receives Positive CHMP Opinion for the Treatment in Europe of Two Advanced Cancers,May 24 (Reuters) - Regeneron Pharmaceuticals Inc <REGN.O>::REGENERON- EMA COMMITTEE FOR MEDICINAL PRODUCTS FOR HUMAN USE ADOPTED POSITIVE OPINIONS FOR LIBTAYO (CEMIPLIMAB) AS MONOTHERAPY IN 2 ADVANCED CANCERS.CHMP HAS NOW ISSUED THREE POSITIVE OPINIONS FOR LIBTAYO IN ADVANCED CANCERS.REGENERON-LIBTAYO APPROVAL RECOMMENDED IN PATIENTS WITH ADVANCED BASAL CELL CARCINOMA WHO'VE PROGRESSED OR ARE INTOLERANT TO HEDGEHOGPATHWAY INHIBITOR.,20 days ago
Sanofi Says Amcenestrant In Combination With Palbociclib Showed Encouraging Antitumor Activity,"May 20 (Reuters) - SANOFI SA <SASY.PA>::ANNOUNCED ON WEDNESDAY AMCENESTRANT IN COMBINATION WITH PALBOCICLIB SHOWED ENCOURAGING ANTITUMOR ACTIVITY .IN POSTMENOPAUSAL WOMEN WITH ESTROGEN RECEPTOR-POSITIVE(ER+)/HUMAN EPIDERMAL GROWTH FACTOR RECEPTOR 2-NEGATIVE (HER2-) METASTATIC BREAST CANCER (MBC).AMCENESTRANT ACHIEVED OBJECTIVE RESPONSE RATE OF 34% AND CLINICAL BENEFIT RATE OF 74% IN PHASE 1 STUDY (AMEERA-1) IN COMBINATION WITH PALBOCICLIB.OVERALL SAFETY PROFILE OF AMCENESTRANT WITH PALBOCICLIB IS CONSISTENT WITH WHAT WAS OBSERVED IN MONOTHERAPY, WITHOUT SIGNS OF SIGNIFICANT CARDIAC OR OCULAR SIDE EFFECTS .PHASE 3 COMBINATION STUDY (AMEERA-5) OF AMCENESTRANT WITH PALBOCICLIB IN THE FIRST-LINE SETTING WAS INITIATED IN OCTOBER 2020 AND IS SUCCESSFULLY RECRUITING PATIENTS.PIVOTAL STUDY (AMEERA-3) OF AMCENESTRANT VERSUS PHYSICIAN’S CHOICE IN LOCALLY ADVANCED OR METASTATIC ESTROGEN RECEPTOR-POSITIVE (ER+) BREAST CANCER IS FULLY RECRUITED; READOUT EXPECTED IN H2 2021.",24 days ago
