TITLE,SUMMARY,DATE
"Orange Middle East & Africa, AXA Assurance Maroc Sign Agreement To Buy Majority Stake In Dabadoc","June 7 (Reuters) - Orange Sa <ORAN.PA>::ORANGE MIDDLE EAST AND AFRICA AND AXA ASSURANCE <<<AXAF.PA>>> MAROC SIGN AN AGREEMENT TO ACQUIRE A MAJORITY STAKE IN DABADOC, THE MOROCCAN HEALTH-TECH COMPANY THAT DIGITALIZES ACCESS TO HEALTHCARE IN AFRICA.ORANGE MIDDLE EAST & AFRICA ET AXA ASSURANCE MAROC IN DEAL TO BUY MAJORITY STAKE IN MOROCCAN COMPANY DABADOC.THE CLOSING OF THE TRANSACTION IS EXPECTED TO TAKE PLACE IN THE EXPECTED IN THE THIRD QUARTER OF 2021.",6 days ago
Axa Has Completed Sale Of Its Insurance Operations In Greece,"May 31 (Reuters) - AXA SA <AXAF.PA>::AXA HAS COMPLETED THE SALE OF ITS INSURANCE OPERATIONS IN GREECE.COMPLETED SALE OF ITS LIFE & SAVINGS AND PROPERTY & CASUALTY BUSINESSES IN GREECE TO GENERALI <<<GASI.MI>>>, FOR TOTAL CASH CONSIDERATION OF EURO 167 MILLION.Further company coverage: AXAF.PA. (Gdansk Newsroom). ((gdansk.newsroom@thomsonreuters.com; +48 58 769 66 00;)).",12 days ago
AXA Q1 Gross Revenues Down At 30.7 Billion Euros,"May 4 (Reuters) - AXA SA <AXAF.PA>::Q1 GROSS REVENUES EUR 30.7 BILLION VERSUS EUR 31.7 BILLION YEAR AGO.Q1 NET INFLOWS EURO +2 BILLION IN LIFE AND SAVINGS, EURO +13 BILLION IN ASSET MANAGEMENT.2021 UNDERLYING EARNINGS TARGET OF EUR 1.2 BILLION FOR AXA XL REAFFIRMED.SOLVENCY II RATIO AT 208%, UP 8 POINTS VERSUS END-2020.SOLVENCY RATIO: DOES NOT INCLUDE POSITIVE IMPACTS FROM APRIL GREEN BOND ISSUANCE AND EXPECTED COMPLETION OF AXA BANK BELGIUM DISPOSAL.",a month ago
Axa CEO confirms target of 1.2 bln euros in underlying result at Axa XL in 2021,April 29 (Reuters) - French insurer Axa <AXAF.PA> CEO Thomas Buberl told shareholders on Thursday::AXA CEO BUBERL SAYS CONFIDENT FOR 2021.AXA CEO BUBERL SAYS CONFIRMS REBOUND AT AXA XL UNIT IN 2021.AXA CEO BUBERL SAYS CONFIRMS TARGET OF UNDERLYING RESULT AT 1.2 BILLION EUROS IN 2021 AT AXA XL. (Paris newsroom). ((+33 1 49 49 53 29;)).,a month ago
French insurer AXA allocates 2 bln euros to French economic recovery participatory loan scheme,April 26 (Reuters) - AXA SA <AXAF.PA>::AXA ALLOCATES EURO 2 BILLION TO FRENCH RECOVERY PARTICIPATORY LOAN SCHEME.AXA today announces a Euro 2 billion allocation to the Prêts Participatifs Relance to strengthen SME capital in France..Further company coverage: <AXAF.PA>. (Reporting by Sudip Kar-Gupta). ((sudip.kargupta@thomsonreuters.com;)).,2 months ago
AXA Partners With Microsoft To Build Digital Healthcare Platform,"April 14 (Reuters) - AXA SA <AXAF.PA>::AXA COLLABORATES WITH MICROSOFT TO CREATE NEXT GENERATION STANDARD OF HEALTH AND WELL-BEING SERVICES.IN LONG-TERM, PLATFORM AIMS TO ALLOW INTEGRATION OF THIRD-PARTY SERVICES, WITH AMBITION OF CREATING OPEN, GLOBAL SERVICE FOR HEALTHCARE PROVIDERS AND PATIENT.SERVICE WILL BE DEPLOYED BY 2022 IN UNITED KINGDOM, BELGIUM, SPAIN AND SWITZERLAND TO BE FOLLOWED BY OTHER COUNTRIES.",2 months ago
AXA Next Appoints Jef Van In As CEO,April 9 (Reuters) - AXA SA <AXAF.PA>::JEF VAN IN IS APPOINTED CEO OF AXA NEXT.,3 months ago
AXA IM Alts raises around 800 mln euros to focus on post-COVID real estate opportunities,"April 8 (Reuters) - AXA SA <AXAF.PA>::RAISES C.EUR 800 MILLION FOLLOWING FIRST CLOSING OF FIFTH-GENERATION DEVELOPMENT STRATEGY WHICH SEEKS TO MEET SOCIETY'S CHANGING REAL ESTATE NEEDS POST COVID.THIS FIFTH GENERATION DEVELOPMENT STRATEGY HAS SECURED COMMITMENTS TOTALLING EUR 799 MILLION DURING ITS FIRST CLOSING PERIOD..EQUITY WAS RAISED FROM FIVE ASIAN, NORTH AMERICAN AND EUROPEAN INSTITUTIONS INCLUDING INVESTORS INTO AXA IM ALTS' FOUR GENERATIONS OF PREVIOUS DEVELOPMENT STRATEGIES..AXA IM ALTS: PRIORITISING OPPORTUNITIES IN FRANCE, U.K. AND GERMANY, BUT WITH FLEXIBILITY TO DEPLOY CAPITAL IN EUROPE'S OTHER KEY REAL ESTATE CENTRES.High quality residential development, through new-build projects and the conversion of old office stock, will remain one of AXA IM Alts key conviction calls..Further company coverage: <AXAF.PA>. (Reporting by Sudip Kar-Gupta). ((sudip.kargupta@thomsonreuters.com;)).",3 months ago
AXA Announces The Placement Of 1 Billion Euro Of Subordinated Green Bonds,"April 1 (Reuters) - AXA SA <AXAF.PA>::ANNOUNCED THE SUCCESSFUL PLACEMENT OF EURO 1 BILLION OF SUBORDINATED GREEN BONDS DUE 2041.INITIAL FIXED COUPON HAS BEEN SET AT 1.375% PER ANNUM UNTIL END OF 6-MONTH CALL WINDOW PERIOD (OCT 2031), WHEN IT WILL BECOME FLOATING COUPON BASED ON 3-MONTH EURIBOR PLUS MARGIN INCLUDING 100 BASIS POINTS STEP UP.INVESTOR DEMAND WAS STRONG WITH MORE THAN 100 INSTITUTIONAL INVESTORS PARTICIPATING, MAINLY ASSET MANAGERS, INSURERS AND PENSION FUNDS ESSENTIALLY ACROSS EUROPE.SETTLEMENT OF THE BONDS IS EXPECTED TO TAKE PLACE ON APRIL 7, 2021.BONDS ARE EXPECTED TO BE RATED BBB+/STABLE BY STANDARD & POOR’S, A3(HYB)/STABLE BY MOODY’S AND BBB/STABLE BY FITCH.",3 months ago
France's Axa names Axa France head as senior adviser to group CEO,"March 25 (Reuters) - French insurer AXA SA <AXAF.PA> said on Thursday in a statement::AXA ANNOUNCES SENIOR LEADERSHIP CHANGES TO IMPLEMENT NEW PHASE OF ITS STRATEGIC JOURNEY.AXA'S CORPORATE CENTRE WILL MOVE TO A SIMPLER AND MORE FOCUSED ORGANISATION, IN LINE WITH OPERATING MODEL LAUNCHED IN 2017, AND LED BY TWO DEPUTY CEOS.FRÉDÉRIC DE COURTOIS WILL JOIN AXA, ON AUGUST 1, AS DEPUTY CEO, IN CHARGE OF FINANCE AND INVESTMENTS, RISK MANAGEMENT, STRATEGY, AND CEDED REINSURANCE.GEORGE STANSFIELD, DEPUTY CEO AND GROUP GENERAL SECRETARY, IN CHARGE OF LEGAL, HUMAN RESOURCES, AUDIT, COMPLIANCE AND PUBLIC AFFAIRS, WILL ALSO OVERSEE COMMUNICATION, BRAND AND SUSTAINABILITY.ETIENNE BOUAS-LAURENT, GROUP CHIEF FINANCIAL OFFICER, WILL BECOME CEO OF AXA BELGIUM, EFFECTIVE JULY 1.ALBAN DE MAILLY NESLE, GROUP CHIEF RISK AND INVESTMENT OFFICER, WILL BECOME GROUP CHIEF FINANCIAL OFFICER WHILE CONTINUING TO LEAD GROUP INVESTMENTS, EFFECTIVE JULY 1.JACQUES DE PERETTI, CHAIRMAN AND CEO OF AXA FRANCE, WILL TAKE UP A NEW CHALLENGE SERVING AS A SENIOR ADVISER TO GROUP CEO TO HELP DRIVE KEY STRATEGIC INITIATIVES.PATRICK COHEN, CEO OF AXA ITALY, WILL BE APPOINTED CEO OF AXA FRANCE, REPORTING TO THOMAS BUBERL, EFFECTIVE MAY 3.BENOÎT CLAVERANNE, CEO OF AXA INTERNATIONAL & NEW MARKETS (INM), HAS DECIDED TO PURSUE NEW OPPORTUNITIES OUTSIDE OF GROUP.LED BY THOMAS BUBERL, AXA'S MANAGEMENT COMMITTEE WILL BE COMPOSED OF 15 MEMBERS GOING FORWARD.",3 months ago
