TITLE,SUMMARY,DATE
Alstom To Provide The Track And The 3Rd Power Rail For Line 18 Of The Future Ile-De-France Metro,"Oct 28 (Reuters) - Alstom SA <ALSO.PA>::ALSTOM TO PROVIDE THE TRACK AND THE 3RD POWER RAIL FOR LINE 18 OF THE FUTURE ILE-DE-FRANCE METRO.CONTRACT AWARDED TO ALSTOM INCLUDES CONSTRUCTION OF 46 KILOMETRES OF SINGLE-TRACK METRO LINE, SERVING SEVEN STATIONS.THIS ORDER IS WORTH 133 MILLION EURO FOR FIRM TRANCHE.SECTION BETWEEN MASSY-PALAISEAU AND CEA/SAINT-AUBIN STATION IS SCHEDULED TO ENTER SERVICE IN 2026.SECTION BETWEEN ORLY AIRPORT AND MASSY-PALAISEAU IS SCHEDULED FOR 2027.",10 days ago
Alstom Signed Cooperation Agreement With Warsaw University Of Technology,Oct 18 (Reuters) - Alstom SA <ALSO.PA>::ALSTOM - WITH WARSAW UNIVERSITY OF TECHNOLOGY SIGNED A COOPERATION AGREEMENT TO DEVELOP COMPETENCES OF FUTURE RAILWAY ENGINEERS.,20 days ago
Alstom To Supply New Trams In France's Ile-de-France Region,"Oct 15 (Reuters) - ALSTOM SA <ALSO.PA>::TO SUPPLY NEW TRAMS FOR T1-LINE IN ILE-DE-FRANCE REGION.ILE-DE-FRANCE MOBILITÉS AND RATP HAVE PLACED AN ORDER WITH ALSTOM FOR 37 CITADIS X05 TRAMWAYS..AN OPTIONAL TRANCHE OF 83 TRAMWAYS IS ALSO PLANNED, I.E. A CONTRACT COMPRISING A MAXIMUM OF 120 TRAMWAYS IN TOTAL.FIRM ORDER, FOR 37 CITADIS X05 TRAMWAYS WORTH AROUND 130 MILLION EURO.",23 days ago
Alstom Wins Contract For 100% Automatic Metro System For Line 18 Of Île-De-France Network,"Oct 11 (Reuters) - ALSTOM SA <ALSO.PA>::PRESS RELEASE REG-ALSTOM SA : ALSTOM WINS THE CONTRACT FOR THE 100% AUTOMATIC METRO SYSTEM FOR LINE 18 OF THE ÎLE-DE-FRANCE NETWORK.CONTRACT IS WORTH APPROXIMATELY 230 MILLION EURO.ALSTOM WILL ALSO ACT AS GENERAL INTEGRATOR OF PROJECT.CONTRACT IS CO-FINANCED BY SOCIÉTÉ DU GRAND PARIS AND ÎLE-DE-FRANCE MOBILITÉS, WHICH IS RESPONSIBLE FOR ROLLING STOCK AND ON-BOARD EQUIPMENT.",a month ago
Alstom Signs MOU With Ministry Of Trade And Integration Of Republic Of Kazakhstan,"Oct 5 (Reuters) - ALSTOM SA <ALSO.PA>::ALSTOM AND MINISTRY OF TRADE AND INTEGRATION OUTLINE NEW AREAS OF COLLABORATION.SIGNED A MEMORANDUM OF UNDERSTANDING (MOU) AND COOPERATION WITH MINISTRY OF TRADE AND INTEGRATION OF REPUBLIC OF KAZAKHSTAN.ALSTOM SIGNED A MEMORANDUM OF UNDERSTANDING (MOU) AND COOPERATION WITH MINISTRY OF TRADE AND INTEGRATION OF THE REPUBLIC OF KAZAKHSTAN.MOU WAS SIGNED BY BAKHYT SULTANOV, MINISTER OF TRADE AND INTEGRATION AND ANDREW DELEONE, ALSTOM PRESIDENT IN AFRICA, MIDDLE EAST AND CENTRAL ASIA.SIGNING CEREMONY WAS HELD IN PARIS WITH SUPPORT OF EMBASSY OF KAZAKHSTAN IN FRANCE.MOU ALSO COVERED KAZAKHSTAN'S TRANSITION TO A LOW-CARBON ECONOMY AND NEED TO WORK TOGETHER TO CREATE A SUSTAINABLE MOBILITY INFRASTRUCTURE IN COUNTRY.FOCUS ON IDENTIFYING OPPORTUNITIES FOR INCREASED LOCALIZATION AND EXPORTS FROM KAZAKHSTAN.Further company coverage: ALSO.PA. (Gdansk Newsroom). ((gdansk.newsroom@thomsonreuters.com; +48 58 769 66 00;)).",a month ago
CNMC Fines Main Companies Related to Adif Railway Tenders In Spain With over 127.8 Mln Euros,"Oct 1 (Reuters) - Spain's Competition Watchdog (CNMC)::FINES WITH OVER 127.8 MILLION EUROS MAIN COMPANIES PROVIDING SECURITY, SIGNALLING AND COMMUNICATIONS SYSTEMS FOR THE AVE, MEDIUM DISTANCE AND SUBURBAN RAILWAY NETWORK IN SPAIN.FINES SIEMENS WITH 10 MILLION EUROS AND SIEMENS RAIL WITH 18.9 MILLION EUROS.FINES NOKIA WITH 24 MILLION EUROS.FINES ALSTOM WITH 22.0 MILLION EUROS.FINES COBRA, ACS UNIT, WITH 30 MILLION EUROS.FINE CLAIMS THE COMPANIES FOR 15 YEARS FORMED A CARTEL THAT TOOK OVER 4.1 BILLION EUROS WORTH OF ADIF TENDERS.",a month ago
Alstom-led Consortium Wins Contract For Around Eur 720 Mln For Taipei Metro,"Sept 30 (Reuters) - ALSTOM <ALSO.PA>::ALSTOM-LED CONSORTIUM WITH TAIWANESE CTCI AWARDED CONTRACT BY SYSTEMWIDE E&M PROJECT OFFICE DEPARTMENT OF RAPID TRANSIT SYSTEMS OF TAIPEI CITY GOVERNMENT (SEMPO).ALSTOM TO PROVIDE ROLLING STOCK, SIGNALLING, PLATFORM SCREEN DOOR SOLUTIONS, PROJECT MANAGEMENT AND OVERALL SYSTEM INTEGRATION.UNDER CONTRACT, WITH ITS SHARE AT OVER EUR 430 MILLION, ALSTOM WILL ALSO RENEW SIGNALLING SYSTEM FOR PHASE ONE OF CIRCULAR LINE.CONTRACT VALUED AROUND EUR 720 MILLION TO DELIVER INNOVATIVE INTEGRATED SYSTEM FOR TAIPEI’S FULLY AUTOMATED METRO LINE.FRAMEWORK CONTRACT INCLUDES ORDER OPTION TO SUPPLY LINE’S PHASE THREE SYSTEM.Further company coverage: ALSO.PA. (Gdansk Newsroom). ((gdansk.newsroom@thomsonreuters.com; +48 58 7696600;)).",a month ago
Alstom's Chinese JV Wins Contract From Shenzhen Airport,Sept 24 (Reuters) - Alstom SA <ALSO.PA>::ALSTOM'S CHINESE JOINT VENTURE WINS SHENZHEN AIRPORT APM OPERATION AND MAINTENANCE CONTRACT.VALUE OF CONTRACT IS WORTH APPROXIMATELY EUR 28 MILLION (215 MILLION CNY INCL. VAT).,a month ago
Plastic Omnium and Alstom to collaborate on hydrogen trains,Sept 20 (Reuters) - Compagnie Plastic Omnium <PLOF.PA> and Alstom <ALSO.PA> ::HAVE SIGNED A MEMORANDUM OF UNDERSTANDING (MOU) TO COLLABORATE ON HYDROGEN POWERED TRAINS.PLAN TO LAUNCH THOSE SOLUTIONS FOR REGIONAL TRAINS IN FRANCE AND ITALY ON NON-ELECTRIFIED LINES STARTING IN 2022 .Further company coverage: PLOF.PAALSO.PA. (Paris Newsroom). ((Benoit.VanOverstraeten@thomsonreuters.com; +3314949 5339;)).,2 months ago
Alstom: New Australia Contract For X'trapolis Trains Valued At 300 Million Euros,"Sept 20 (Reuters) - Alstom SA <ALSO.PA>::ALSTOM TO PROVIDE SMARTER AND MORE EFFICIENT X’TRAPOLIS TRAINS FOR MELBOURNE.CONTRACT FOR 25 NEW GENERATION X’TRAPOLIS SUBURBAN TRAINS VALUED AT €300M.DESIGNED AND BUILT IN VICTORIA, AUSTRALIA, THE PROJECT INCLUDES AT LEAST 60% LOCAL CONTENT.THIS NEW AUSTRALIA CONTRACT FOR 25 NEW GENERATION X'TRAPOLIS SUBURBAN TRAINS VALUED AT EUR 300M.",2 months ago
